Orientation,Parent,Fluor,PWM,P-value,ROI,N_without,N_with,Fluor_without,Fluor_with,Q-value,status,gain-loss,fluorescence_change
top,gen_56,RFP,HNS,1.0801287124892932e-05,"[19, 29]",1485,32,1.0,1.0,2.429005773410946e-05,True,gain,0.0
bottom,gen_47,GFP,HNS,0.0004250069657021,"[51, 61]",1365,54,1.0,1.0,0.0005655231936433609,True,gain,0.0
top,gen_147,GFP,HNS,0.0002409780590314,"[121, 131]",2973,22,1.0,1.0,0.00035619569350578813,True,gain,0.0
top,gen_130,GFP,HNS,0.0013902636566893,"[29, 39]",712,2708,1.0,1.0,0.0013973745422527178,True,loss,0.0
bottom,gen_130,GFP,HNS,0.0009616874127883,"[79, 89]",729,2691,1.0,1.0,0.001057036745737101,True,loss,0.0
bottom,gen_51,RFP,HNS,1.643159870683897e-07,"[96, 106]",4032,30,1.0,1.5142857142857142,5.263304416479571e-07,True,gain,0.5142857142857142
bottom,gen_141,RFP,HNS,2.418695544154649e-99,"[5, 15]",3504,261,1.0,3.965217391304348,2.1450806107221542e-97,True,gain,2.965217391304348
top,gen_141,RFP,HNS,0.0011412363284758,"[83, 93]",3726,39,1.0744571633899695,1.0,0.0011995661852645632,True,gain,-0.0744571633899695
top,gen_141,RFP,HNS,3.000969483427476e-05,"[96, 106]",3622,143,1.0612244897959182,1.75,5.8800669560788865e-05,True,gain,0.6887755102040818
bottom,gen_141,GFP,HNS,2.828210610103279e-38,"[5, 15]",3504,261,1.0,1.0,6.579066976617301e-37,True,gain,0.0
top,gen_35,GFP,HNS,0.0001467066584078,"[19, 29]",596,2434,1.0,1.0,0.00023156479230330166,True,loss,0.0
bottom,gen_35,RFP,HNS,1.4134401684076222e-61,"[90, 100]",2750,280,1.0,3.9445169621666905,5.730490282772617e-60,True,gain,2.9445169621666905
top,gen_35,RFP,HNS,7.326178615814422e-45,"[19, 29]",596,2434,1.4513574660633484,1.0,2.0384014619295424e-43,True,loss,0.4513574660633483
bottom,gen_35,GFP,HNS,9.73931241142765e-14,"[90, 100]",2750,280,1.0,1.0,6.310540781651067e-13,True,gain,0.0
top,gen_138,GFP,HNS,1.673440650657353e-08,"[92, 102]",698,1471,1.0,1.0,6.435263640332748e-08,True,loss,0.0
bottom,gen_138,RFP,HNS,8.260025273582035e-05,"[0, 10]",532,1637,1.0,1.0,0.00014460998453376397,True,loss,0.0
top,gen_138,RFP,HNS,1.556967358069435e-05,"[92, 102]",698,1471,1.0,1.0,3.322310798647411e-05,True,loss,0.0
bottom,gen_138,GFP,HNS,1.4403969389829904e-07,"[0, 10]",532,1637,1.0,1.0,4.709500590822266e-07,True,loss,0.0
bottom,gen_217,GFP,HNS,0.0004550234078853,"[41, 51]",2043,64,1.0,1.0,0.0005945471600269252,True,gain,0.0
top,gen_91,GFP,HNS,0.0012391738902706,"[20, 30]",827,4043,1.0,1.0,0.0012717086991194115,True,loss,0.0
top,gen_170,GFP,HNS,0.001243051178527,"[128, 138]",459,4719,1.0,1.0,0.0012735665143175545,True,loss,0.0
bottom,gen_170,RFP,HNS,6.085602362922448e-05,"[5, 15]",706,4472,1.0,1.0,0.00011099575517978091,True,loss,0.0
top,gen_170,RFP,HNS,7.012697999254402e-05,"[128, 138]",459,4719,1.0,1.0,0.00012548573090721309,True,loss,0.0
bottom,gen_219,RFP,HNS,0.0010933744585313,"[106, 116]",259,1501,1.0,1.0,0.0011604325779027034,True,loss,0.0
top,gen_21,RFP,HNS,0.0001275689499424,"[57, 67]",554,2104,1.0,1.0,0.00020617350793652116,True,loss,0.0
top,gen_131,RFP,HNS,0.000165942301887,"[9, 19]",557,14,1.0,1.0202886710239651,0.00025725893543054347,True,gain,0.0202886710239651
bottom,gen_214,RFP,HNS,0.0005376575578489,"[68, 78]",4396,51,1.0,1.0,0.0006787687496330863,True,gain,0.0
bottom,gen_85,RFP,HNS,0.0014445379996894,"[45, 55]",3788,20,1.0,1.0515577007459411,0.0014469204429889638,True,gain,0.0515577007459411
bottom,gen_192,RFP,HNS,9.35124368020122e-05,"[68, 78]",1466,23,1.0,1.0,0.000160452415746137,True,gain,0.0
bottom,gen_192,GFP,HNS,5.052312564205294e-05,"[68, 78]",1466,23,1.0,3.96309963099631,9.44562783742729e-05,True,gain,2.96309963099631
bottom,gen_148,RFP,HNS,0.0003160009187158,"[43, 53]",363,3114,1.0,1.0,0.00044706411132374894,True,loss,0.0
top,gen_86,GFP,HNS,0.0013443938821279,"[38, 48]",387,2842,1.0,1.0,0.0013577899777505267,True,loss,0.0
top,gen_31,GFP,HNS,1.2239872690078828e-05,"[97, 107]",197,438,1.0,1.0,2.701147643424861e-05,True,loss,0.0
top,gen_31,RFP,HNS,4.452593950395887e-07,"[97, 107]",197,438,1.0,1.0,1.330153855918266e-06,True,loss,0.0
top,gen_139,GFP,HNS,7.537822529453187e-05,"[17, 27]",2064,12,1.0,1.2463962453905464,0.00013390617085313347,True,gain,0.2463962453905464
bottom,gen_224,RFP,HNS,0.0004377241837816,"[83, 93]",224,1533,1.0,1.0,0.000578333907622058,True,loss,0.0
top,gen_18,RFP,HNS,8.305608149587164e-07,"[9, 19]",1842,22,1.1363636363636362,3.436842105263158,2.3571315928528373e-06,True,gain,2.300478468899522
bottom,gen_62,GFP,HNS,9.439665756328496e-05,"[60, 70]",2788,10,1.0,1.0808318264014465,0.00016138416515939922,True,gain,0.0808318264014464
bottom,gen_146,RFP,HNS,4.0750248984954455e-10,"[52, 62]",5490,175,1.0,1.0,1.8593120035257354e-09,True,gain,0.0
top,gen_116,GFP,HNS,4.900532109843647e-08,"[96, 106]",1829,18,1.0,1.1666666666666663,1.7298146925045114e-07,True,gain,0.1666666666666663
bottom,gen_72,GFP,HNS,0.0010469349335208,"[5, 15]",1065,16,1.0,1.0,0.0011237523983857905,True,gain,0.0
top,gen_1,GFP,HNS,8.584375952123872e-17,"[12, 22]",2524,160,1.0,1.0,6.76734970892432e-16,True,gain,0.0
bottom,gen_1,RFP,HNS,1.8319062496655802e-74,"[80, 90]",2531,153,1.0,3.958487084870849,1.2378452229883136e-72,True,gain,2.958487084870849
top,gen_1,RFP,HNS,8.83395411907058e-71,"[12, 22]",2524,160,1.0,3.958410209102091,4.821300344215828e-69,True,gain,2.958410209102091
bottom,gen_1,GFP,HNS,1.544348362778952e-16,"[80, 90]",2531,153,1.0,1.0,1.1975029108105645e-15,True,gain,0.0
bottom,gen_222,GFP,HNS,4.467651589678878e-12,"[2, 12]",2271,12,1.0,1.6785714285714284,2.525736097910091e-11,True,gain,0.6785714285714284
top,gen_12,GFP,HNS,2.3545425824977824e-05,"[46, 56]",2326,18,1.0,1.0,4.752625781741612e-05,True,gain,0.0
top,gen_124,RFP,HNS,4.351885912386297e-09,"[8, 18]",2928,10,1.0,2.558441558441558,1.789949597007581e-08,True,gain,1.558441558441558
top,gen_121,RFP,HNS,7.557602543327538e-07,"[6, 16]",966,18,1.0,3.756868131868132,2.1665127290872273e-06,True,gain,2.756868131868132
top,gen_28,RFP,HNS,0.0006112451544381,"[34, 44]",744,38,1.0,1.0505852842809364,0.0007496602196609023,True,gain,0.0505852842809364
top,gen_28,RFP,HNS,3.474177456571022e-07,"[130, 140]",772,10,1.0,3.923863921556928,1.0693834730746812e-06,True,gain,2.923863921556928
bottom,gen_20,RFP,HNS,6.197147328005712e-11,"[88, 98]",721,11,1.0,3.957631520368034,3.129449131117475e-10,True,gain,2.957631520368034
bottom,gen_20,GFP,HNS,2.088429100288822e-05,"[88, 98]",721,11,1.0,1.375,4.2701453794089894e-05,True,gain,0.375
